Course date,Year,Quarter,Member,Course code,Course ID,EventbriteID,Status,Registered,Attended,Delivery,Training days,Capacity,Course Type,Day2,Tool
12/04/2017,2017,2,USYD,GIT101,31951639213_USYD_GIT101,31951639213,Processed,13,7,InPerson,0.5,,,,Git
12/04/2017,2017,2,USYD,REGEX201,31951635201_USYD_REGEX201,31951635201,Processed,14,9,InPerson,0.5,,,,Regular Expressions
13/04/2017,2017,2,WSU,UNIX101,33445293774_WSU_GIT101,33445293774,Processed,6,6,InPerson,0.5,,,,Unix
13/04/2017,2017,2,WSU,GIT101,33445293774_WSU_GIT101,33445293774,Processed,6,6,InPerson,0.5,,,,Git
19/04/2017,2017,2,UON,REFINE101,31585688645_UON_REFINE101,31585688645,Processed,20,11,InPerson,0.5,,,,Open Refine
19/04/2017,2017,2,UON,GFT101,31585450934_UON_GFT101,31585450934,Processed,30,15,InPerson,0.5,,,,Google Fusion Tables
19/04/2017,2017,2,WSU,UNIX101,31018114014_WSU_UNIX101,31018114014,Processed,5,2,InPerson,0.5,,,,Unix
20/04/2017,2017,2,UON,EXCEL101,31585522147_UON_EXCEL101,31585522147,Processed,28,21,InPerson,1,,,,Excel
21/04/2017,2017,2,UON,PYTHON101,31585617432_UON_PYTHON101,31585617432,Processed,27,20,InPerson,1,,,,Python
26/04/2017,2017,2,UTS,REDCAP101,,,Processed,,,InPerson,0.5,,,,REDCap
27/04/2017,2017,2,UNSW,EXCEL101,33293570967_UNSW_EXCEL101,33293570967,Processed,28,20,InPerson,1,,,,Excel
1/05/2017,2017,2,USYD,UNIX101,33449076087_USYD_UNIX101,33449076087,Processed,25,23,InPerson,0.5,,,,Unix
2/05/2017,2017,2,UNSW,SC101,33293678288_UNSW_UNIX101,33293678288,Processed,27,21,InPerson,2,,,,Software Carpentry
2/05/2017,2017,2,LTU,REFINE101,,,Processed,,,InPerson,0.5,,,,Open Refine
4/05/2017,2017,2,UON,RDMT001,33325772282_UON_RDMT001,33325772282,Processed,14,10,InPerson,0.5,,,,RDMT
4/05/2017,2017,2,USYD,PYTHON101,33604903170_USYD_PYTHON101,33604903170,Processed,9,7,InPerson,1,,,,Python
9/05/2017,2017,2,UNSW,REGEX101,33294156719_UNSW_REGEX101,33294156719,Processed,30,20,InPerson,0.5,,,,Regular Expressions
9/05/2017,2017,2,UNSW,GFT101,33293957122_UNSW_GFT101,33293957122,Processed,30,15,InPerson,0.5,,,,Google Fusion Tables
9/05/2017,2017,2,Deakin,R101,,,Processed,9,6,InPerson,1,,,,R
11/05/2017,2017,2,UNSW,EXCEL101,34100063207_UNSW_EXCEL101,34100063207,Processed,27,17,InPerson,1,,,,Excel
12/05/2017,2017,2,USYD,MATLAB101,33604919218_USYD_MATLAB101,33604919218,Processed,13,8,InPerson,1,,,,MATLAB
16/05/2017,2017,2,UNSW,PYTHON101,33294178785_UNSW_PYTHON101,33294178785,Processed,26,13,InPerson,1,,,,Python
17/05/2017,2017,2,CSU,RDMT001,,,Processed,,,InPerson,0.5,,,,RDMT
18/05/2017,2017,2,UNSW,SQL101,34100087279_UNSW_SQL101,34100087279,Processed,24,15,InPerson,0.5,,,,SQL
18/05/2017,2017,2,UNSW,RDMT001,34100076246_UNSW_RDMT001,34100076246,Processed,29,17,InPerson,0.5,,,,RDMT
19/05/2017,2017,2,WSU,RDMT001,33445504404_WSU_RDMT001,33445504404,Processed,13,7,InPerson,0.5,,,,RDMT
22/05/2017,2017,2,UON,EXCEL101,33326937768_UON_EXCEL101,33326937768,Processed,13,10,InPerson,1,,,,Excel
23/05/2017,2017,2,UNSW,R101,33294212887_UNSW_R101,33294212887,Processed,28,20,InPerson,1,,,,R
23/05/2017,2017,2,UON,SQL101,33326985912_UON_SQL101,33326985912,Processed,15,6,InPerson,0.5,,,,SQL
25/05/2017,2017,2,UNSW,EXCEL101,34100416263_UNSW_EXCEL101,34100416263,Processed,23,20,InPerson,1,,,,Excel
25/05/2017,2017,2,WSU,R101,31018120032_WSU_R101,31018120032,Processed,18,13,InPerson,1,,,,R
26/05/2017,2017,2,USYD,EXCEL101,33605025536_USYD_EXCEL101,33605025536,Processed,16,9,InPerson,1,,,,Excel
29/05/2017,2017,2,UC,UNIX101,31623759516_UC_UNIX101,31623759516,Processed,9,0,InPerson,0.5,,,,Unix
30/05/2017,2017,2,UNSW,MATLAB101,33294230941_UNSW_MATLAB101,33294230941,Processed,25,15,InPerson,1,,,,MATLAB
31/05/2017,2017,2,UC,REGEX201,31623735444_UC_REGEX201,31623735444,Processed,6,5,InPerson,0.5,,,,Regular Expressions
31/05/2017,2017,2,UC,GIT101,31623646177_UC_GIT101,31623646177,Processed,9,4,InPerson,0.5,,,,Git
31/05/2017,2017,2,CSU,GFT101,,,Processed,,,InPerson,0.5,,,,Google Fusion Tables
31/05/2017,2017,2,LTU,EXCEL101,,,Processed,,,InPerson,1,,,,Excel
1/06/2017,2017,2,UNSW,PYTHON101,34100428299_UNSW_PYTHON101,34100428299,Processed,26,22,InPerson,1,,,,Python
1/06/2017,2017,2,USYD,UNIX101,34056613247_USYD_UNIX101,34056613247,Processed,17,11,InPerson,0.5,,,,Unix
1/06/2017,2017,2,CSU,EXCEL101,,,Processed,,,InPerson,1,,,,Excel
1/06/2017,2017,2,CSU,REFINE101,,,Processed,,,InPerson,0.5,,,,Open Refine
5/06/2017,2017,2,UON,REGEX101,33326863546_UON_REGEX101,33326863546,Processed,18,9,InPerson,0.5,,,,Regular Expressions
6/06/2017,2017,2,UON,MATLAB101,33326928741_UON_MATLAB101,33326928741,Processed,29,23,InPerson,1,,,,MATLAB
8/06/2017,2017,2,LTU,UNIX101,,,Processed,,,InPerson,0.5,,,,Unix
9/06/2017,2017,2,USYD,R101,33605018515_USYD_R101,33605018515,Processed,20,13,InPerson,1,,,,R
13/06/2017,2017,2,UNSW,EXCEL101,33294256016_UNSW_EXCEL101,33294256016,Processed,27,10,InPerson,1,,,,Excel
14/06/2017,2017,2,UNE,REGEX201,33198388273_UNE_REGEX201,33198388273,Processed,11,6,InPerson,0.5,,,,Regular Expressions
14/06/2017,2017,2,UNE,REGEX101,33198375234_UNE_REGEX101,33198375234,Processed,15,9,InPerson,0.5,,,,Regular Expressions
14/06/2017,2017,2,LTU,REGEX101,,,Processed,,,InPerson,0.5,,,,Regular Expressions
15/06/2017,2017,2,UC,EXCEL101,31623792615_UC_EXCEL101,31623792615,Processed,10,5,InPerson,1,,,,Excel
15/06/2017,2017,2,LTU,GIT101,,,Processed,,,InPerson,0.5,,,,Git
16/06/2017,2017,2,UNSW,PYTHON101,34100616863_UNSW_PYTHON101,34100616863,Processed,26,18,InPerson,1,,,,Python
20/06/2017,2017,2,UNSW,REFINE101,33294323217_UNSW_REFINE101,33294323217,Processed,25,9,InPerson,0.5,,,,Open Refine
20/06/2017,2017,2,UNSW,GIT101,33294286106_UNSW_GIT101,33294286106,Processed,27,9,InPerson,0.5,,,,Git
20/06/2017,2017,2,UTS,SC101,31589792921_UTS_SC101,31589792921,Processed,31,20,InPerson,2,,,,Software Carpentry
20/06/2017,2017,2,WSU,RDMT001,31018040795_WSU_RDMT001,31018040795,Processed,7,6,InPerson,0.5,,,,RDMT
21/06/2017,2017,2,USYD,GIT101,34056738622_USYD_GIT101,34056738622,Processed,13,11,InPerson,0.5,,,,Git
21/06/2017,2017,2,USYD,REGEX201,34056707529_USYD_REGEX201,34056707529,Processed,6,4,InPerson,0.5,,,,Regular Expressions
21/06/2017,2017,2,LTU,EXCEL101,,,Processed,,,InPerson,1,,,,Excel
22/06/2017,2017,2,UNSW,EXCEL101,34100448359_UNSW_EXCEL101,34100448359,Processed,26,22,InPerson,1,,,,Excel
22/06/2017,2017,2,UTS,REGEX201,31589885197_UTS_REGEX201,31589885197,Processed,17,11,InPerson,0.5,,,,Regular Expressions
22/06/2017,2017,2,UTS,REGEX101,31589860122_UTS_REGEX101,31589860122,Processed,24,13,InPerson,0.5,,,,Regular Expressions
22/06/2017,2017,2,LTU,MATLAB101,,,Processed,,,InPerson,1,,,,MATLAB
23/06/2017,2017,2,ACU,GIT101,34873291955_ACU_GIT101,34873291955,Processed,4,4,InPerson,0.5,,,,Git
23/06/2017,2017,2,ACU,UNIX101,34873285937_ACU_UNIX101,34873285937,Processed,4,4,InPerson,0.5,,,,Unix
23/06/2017,2017,2,UNSW,R101,34100537626_UNSW_R101,34100537626,Processed,25,14,InPerson,1,,,,R
23/06/2017,2017,2,SCU,RDMT001,,,Processed,,,InPerson,0.5,,,,RDMT
27/06/2017,2017,2,UNSW,UNIX101,33294378382_UNSW_UNIX101,33294378382,Processed,13,7,InPerson,0.5,,,,Unix
27/06/2017,2017,2,UTS,SQL101,31589916290_UTS_SQL101,31589916290,Processed,28,18,InPerson,0.5,,,,SQL
27/06/2017,2017,2,LTU,PYTHON101,,,Processed,,,InPerson,1,,,,Python
28/06/2017,2017,2,UTS,EXCEL101,31589929329_UTS_EXCEL101,31589929329,Processed,30,17,InPerson,1,,,,Excel
28/06/2017,2017,2,Deakin,MATLAB101,,,Processed,14,12,InPerson,1,,,,MATLAB
28/06/2017,2017,2,LTU,REGEX201,,,Processed,,,InPerson,0.5,,,,Regular Expressions
29/06/2017,2017,2,WSU,UNIX101,31018116020_WSU_UNIX101,31018116020,Processed,9,7,InPerson,0.5,,,,Unix
30/06/2017,2017,2,ACU,PYTHON101,34873298976_ACU_PYTHON101,34873298976,Processed,11,8,InPerson,1,,,,Python
4/07/2017,2017,3,UNSW,R101,34100458389_UNSW_R101,34100458389,Processed,30,20,InPerson,1,,,,R
11/07/2017,2017,3,UNSW,EXCEL101,34100463404_UNSW_EXCEL101,34100463404,Processed,35,26,InPerson,1,,,,Excel
11/07/2017,2017,3,WSU,SC101,31018028759_WSU_SC101,31018028759,Processed,8,4,InPerson,2,,,,Software Carpentry
11/07/2017,2017,3,LTU,UNIX101,,,Processed,,,InPerson,0.5,,,,Unix
12/07/2017,2017,3,UON,GIT101,33327607772_UON_GIT101,33327607772,Processed,21,11,InPerson,0.5,,,,Git
12/07/2017,2017,3,UON,UNIX101,33327603760_UON_UNIX101,33327603760,Processed,27,11,InPerson,0.5,,,,Unix
13/07/2017,2017,3,UON,R101,33327614793_UON_R101,33327614793,Processed,29,28,InPerson,1,,,,R
13/07/2017,2017,3,USYD,R101,35130388939_USYD_R101,35130388939,Processed,20,16,InPerson,1,,,,R
14/07/2017,2017,3,UON,HPC201,33327634853_UON_HPC201,33327634853,Processed,24,13,InPerson,1,,,,HPC
17/07/2017,2017,3,UNSW,SC101,35128468194_UNSW_UNIX101,35128468194,Processed,26,19,InPerson,2,,,,Software Carpentry
18/07/2017,2017,3,LTU,Introduction to the Nectar Cloud,,,Processed,,,InPerson,0.5,,,,Nectar
19/07/2017,2017,3,USYD,MATLAB101,35130431065_USYD_MATLAB101,35130431065,Processed,21,12,InPerson,1,,,,MATLAB
20/07/2017,2017,3,UNE,PYTHON101,35066196939_UNE_PYTHON101,35066196939,Processed,10,7,InPerson,1,,,,Python
20/07/2017,2017,3,UNSW,MATLAB101,35716240236_UNSW_MATLAB101,35716240236,Processed,20,13,InPerson,1,,,,MATLAB
26/07/2017,2017,3,USYD,PYTHON101,35130453131_USYD_PYTHON101,35130453131,Processed,21,15,InPerson,1,,,,Python
27/07/2017,2017,3,UNSW,R101,35128492266_UNSW_R101,35128492266,Processed,32,25,InPerson,1,,,,R
4/08/2017,2017,3,Deakin,EXCEL101,,,Processed,21,12,InPerson,1,,,,Excel
8/08/2017,2017,3,LTU,R101,,,Processed,,,InPerson,1,,,,R
9/08/2017,2017,3,UNE,EXCEL101,35061591163_UNE_EXCEL101,35061591163,Processed,14,8,InPerson,1,,,,Excel
9/08/2017,2017,3,USYD,UNIX101,36084410443_USYD_UNIX101,36084410443,Processed,21,8,InPerson,0.5,,,,Unix
11/08/2017,2017,3,UON,RDMT001,36648339169_UON_RDMT001,36648339169,Processed,11,11,InPerson,0.5,,,,RDMT
16/08/2017,2017,3,UNE,GFT101,35061613229_UNE_GFT101,35061613229,Processed,12,7,InPerson,0.5,,,,Google Fusion Tables
16/08/2017,2017,3,WSU,RDMT001,31018042801_WSU_RDMT001,31018042801,Processed,5,5,InPerson,0.5,,,,RDMT
21/08/2017,2017,3,UNSW,EXCEL101,35716410746_UNSW_EXCEL101,35716410746,Processed,32,16,InPerson,1,,,,Excel
25/08/2017,2017,3,LTU,SQL101,,,Processed,,,InPerson,0.5,,,,SQL
28/08/2017,2017,3,UNSW,SQL101,36372148074_UNSW_SQL101,36372148074,Processed,27,10,InPerson,0.5,,,,SQL
28/08/2017,2017,3,UNSW,RDMT001,35716434818_UNSW_RDMT001,35716434818,Processed,46,32,InPerson,0.5,,,,RDMT
30/08/2017,2017,3,USYD,PYTHON101,36296393490_USYD_PYTHON101,36296393490,Processed,20,15,InPerson,1,,,,Python
31/08/2017,2017,3,Deakin,SC101,,,Processed,18,11,InPerson,2,,,,Software Carpentry
5/09/2017,2017,3,UNE,R101,36642954062_UNE_R101,36642954062,Processed,10,4,InPerson,1,,,,R
5/09/2017,2017,3,LTU,EXCEL101,,,Processed,,,InPerson,1,,,,Excel
6/09/2017,2017,3,UNE,GIT101,36642959077_UNE_GIT101,36642959077,Processed,5,5,InPerson,0.5,,,,Git
6/09/2017,2017,3,USYD,MATLAB101,36296407532_USYD_MATLAB101,36296407532,Processed,18,7,InPerson,1,,,,MATLAB
11/09/2017,2017,3,WSU,GFT101,31018126050_WSU_GFT101,31018126050,Processed,3,1,InPerson,0.5,,,,Google Fusion Tables
11/09/2017,2017,3,WSU,RDMT001,31018047816_WSU_RDMT001,31018047816,Processed,12,8,InPerson,0.5,,,,RDMT
11/09/2017,2017,3,WSU,REGEX101,31018080915_WSU_REGEX101,31018080915,Processed,4,2,InPerson,0.5,,,,Regular Expressions
12/09/2017,2017,3,UTS,GFT101,33386201026_UTS_GFT101,33386201026,Processed,9,7,InPerson,0.5,,,,Google Fusion Tables
12/09/2017,2017,3,UTS,REFINE101,33386162912_UTS_REFINE101,33386162912,Processed,14,7,InPerson,0.5,,,,Open Refine
14/09/2017,2017,3,WSU,EXCEL101,31018017726_WSU_EXCEL101,31018017726,Processed,5,4,InPerson,1,,,,Excel
18/09/2017,2017,3,UNSW,REGEX101,35716445851_UNSW_REGEX101,35716445851,Processed,14,10,InPerson,0.5,,,,Regular Expressions
19/09/2017,2017,3,USYD,EXCEL101,36296655273_USYD_EXCEL101,36296655273,Processed,20,14,InPerson,1,,,,Excel
21/09/2017,2017,3,USYD,PYTHON101,36644727366_USYD_PYTHON101,36644727366,Processed,25,17,InPerson,1,,,,Python
26/09/2017,2017,3,UNSW,SC101,35716463905_UNSW_UNIX101,35716463905,Processed,28,19,InPerson,2,,,,Software Carpentry
26/09/2017,2017,3,UON,EXCEL101,36648379289_UON_EXCEL101,36648379289,Processed,15,11,InPerson,1,,,,Excel
26/09/2017,2017,3,LTU,EXCEL101,,,Processed,,,InPerson,1,,,,Excel
27/09/2017,2017,3,UON,SQL101,36648395337_UON_SQL101,36648395337,Processed,16,16,InPerson,0.5,,,,SQL
27/09/2017,2017,3,USYD,UNIX101,36296667309_USYD_UNIX101,36296667309,Processed,21,10,InPerson,0.5,,,,Unix
27/09/2017,2017,3,Deakin,REDCAP101,,,Processed,22,17,InPerson,0.5,,,,REDCap
29/09/2017,2017,3,UNSW,R101,35716493995_UNSW_R101,35716493995,Processed,30,20,InPerson,1,,,,R
3/10/2017,2017,4,USYD,R101,37831811968_USYD_R101,37831811968,Processed,17,12,InPerson,1,,,,R
4/10/2017,2017,4,Deakin,SQL101,,,Processed,9,4,InPerson,0.5,,,,SQL
5/10/2017,2017,4,USYD,MATLAB101,36644772501_USYD_MATLAB101,36644772501,Processed,19,8,InPerson,1,,,,MATLAB
6/10/2017,2017,4,Deakin,EXCEL101,,,Processed,13,6,InPerson,1,,,,Excel
9/10/2017,2017,4,UNSW,PYTHON101,35716630403_UNSW_PYTHON101,35716630403,Processed,28,18,InPerson,1,,,,Python
10/10/2017,2017,4,UNSW,HPC301,37510122787_UNSW_HPC301,37510122787,Processed,13,0,InPerson,1,,,,HPC
10/10/2017,2017,4,UTS,REDCAP101,37590792071_UTS_REDCAP101,37590792071,Processed,18,12,InPerson,0.5,,,,REDCap
11/10/2017,2017,4,USYD,REGEX201,36296703417_USYD_REGEX201,36296703417,Processed,12,5,InPerson,0.5,,,,Regular Expressions
11/10/2017,2017,4,USYD,REGEX101,36296677339_USYD_REGEX101,36296677339,Processed,10,5,InPerson,0.5,,,,Regular Expressions
13/10/2017,2017,4,Deakin,R101,,,Processed,24,15,InPerson,1,,,,R
16/10/2017,2017,4,SCU,REFINE101,,,Processed,,,InPerson,0.5,,,,Open Refine
16/10/2017,2017,4,SCU,GFT101,,,Processed,,,InPerson,0.5,,,,Google Fusion Tables
17/10/2017,2017,4,SCU,UNIX101,,,Processed,,,InPerson,0.5,,,,Unix
18/10/2017,2017,4,USYD,GIT101,36296722474_USYD_GIT101,36296722474,Processed,7,4,InPerson,0.5,,,,Git
18/10/2017,2017,4,USYD,REFINE101,36296709435_USYD_REFINE101,36296709435,Processed,15,9,InPerson,0.5,,,,Open Refine
18/10/2017,2017,4,SCU,R101,,,Processed,,,InPerson,1,,,,R
19/10/2017,2017,4,USYD,R101,36644782531_USYD_R101,36644782531,Processed,22,14,InPerson,1,,,,R
19/10/2017,2017,4,SCU,GIT101,,,Processed,,,InPerson,0.5,,,,Git
19/10/2017,2017,4,SCU,SQL101,,,Processed,,,InPerson,0.5,,,,SQL
20/10/2017,2017,4,SCU,EXCEL101,,,Processed,,,InPerson,1,,,,Excel
23/10/2017,2017,4,UNSW,MATLAB101,35716636421_UNSW_MATLAB101,35716636421,Processed,32,18,InPerson,1,,,,MATLAB
24/10/2017,2017,4,UON,EXCEL101,36648400352_UON_EXCEL101,36648400352,Processed,13,11,InPerson,1,,,,Excel
25/10/2017,2017,4,UON,GFT101,36648415397_UON_GFT101,36648415397,Processed,15,7,InPerson,0.5,,,,Google Fusion Tables
25/10/2017,2017,4,UON,REGEX101,36648403361_UON_REGEX101,36648403361,Processed,14,4,InPerson,0.5,,,,Regular Expressions
27/10/2017,2017,4,Deakin,MATLAB101,,,Processed,22,12,InPerson,1,,,,MATLAB
31/10/2017,2017,4,UNSW,R203,38218693140_UNSW_R203,38218693140,Processed,30,19,InPerson,1,,,,R
31/10/2017,2017,4,LTU,R101,,,Processed,,,InPerson,1,,,,R
31/10/2017,2017,4,UON,BIGDATA001,,,Processed,,,InPerson,0.5,,,,Big Data
1/11/2017,2017,4,USYD,PYTHON101,36598354664_USYD_PYTHON101,36598354664,Processed,23,13,InPerson,1,,,,Python
3/11/2017,2017,4,UNSW,REDCAP101,38570544537_UNSW_REDCAP101,38570544537,Processed,6,4,InPerson,0.5,,,,REDCap
3/11/2017,2017,4,UNSW,REDCAP101,38570457276_UNSW_REDCAP101,38570457276,Processed,16,11,InPerson,0.5,,,,REDCap
6/11/2017,2017,4,SCU,EXCEL101,,,Processed,,,InPerson,1,,,,Excel
7/11/2017,2017,4,SCU,GFT101,,,Processed,,,InPerson,0.5,,,,Google Fusion Tables
7/11/2017,2017,4,SCU,REGEX201,,,Processed,,,InPerson,0.5,,,,Regular Expressions
8/11/2017,2017,4,UNE,EXCEL101,37986175674_UNE_EXCEL101,37986175674,Processed,7,7,InPerson,1,,,,Excel
8/11/2017,2017,4,USYD,MATLAB101,36598363691_USYD_MATLAB101,36598363691,Processed,11,4,InPerson,1,,,,MATLAB
8/11/2017,2017,4,SCU,R101,,,Processed,,,InPerson,1,,,,R
9/11/2017,2017,4,UNSW,SC101,35716662499_UNSW_UNIX101,35716662499,Processed,29,16,InPerson,2,,,,Software Carpentry
10/11/2017,2017,4,Deakin,REFINE101,,,Processed,16,1,InPerson,0.5,,,,Open Refine
10/11/2017,2017,4,Deakin,GFT101,,,Processed,16,1,InPerson,0.5,,,,Google Fusion Tables
13/11/2017,2017,4,UON,EXCEL101,,,Processed,,,InPerson,1,,,,Excel
14/11/2017,2017,4,UTS,SC101,32578667672_UTS_SC101,32578667672,Processed,24,10,InPerson,2,,,,Software Carpentry
14/11/2017,2017,4,WSU,GFT101,31018131065_WSU_GFT101,31018131065,Processed,8,6,InPerson,0.5,,,,Google Fusion Tables
14/11/2017,2017,4,WSU,RDMT001,31018060855_WSU_RDMT001,31018060855,Processed,8,5,InPerson,0.5,,,,RDMT
14/11/2017,2017,4,WSU,REGEX101,31018135077_WSU_REGEX101,31018135077,Processed,7,2,InPerson,0.5,,,,Regular Expressions
14/11/2017,2017,4,LTU,R101,,,Processed,,,InPerson,1,,,,R
15/11/2017,2017,4,USYD,R101,36598373721_USYD_R101,36598373721,Processed,29,20,InPerson,1,,,,R
16/11/2017,2017,4,UTS,EXCEL101,33386121789_UTS_EXCEL101,33386121789,Processed,29,13,InPerson,1,,,,Excel
17/11/2017,2017,4,Deakin,PYTHON101,,,Processed,16,10,InPerson,1,,,,Python
22/11/2017,2017,4,USYD,EXCEL101,36598387763_USYD_EXCEL101,36598387763,Processed,27,19,InPerson,1,,,,Excel
29/11/2017,2017,4,UNE,R101,37986186707_UNE_R101,37986186707,Processed,13,8,InPerson,1,,,,R
29/11/2017,2017,4,USYD,UNIX101,36598400802_USYD_UNIX101,36598400802,Processed,24,16,InPerson,0.5,,,,Unix
30/11/2017,2017,4,UNSW,PYTHON203,38218740281_UNSW_PYTHON203,38218740281,Processed,33,22,InPerson,1,,,,Python
30/11/2017,2017,4,LTU,MATLAB101,,,Processed,,,InPerson,1,,,,MATLAB
1/12/2017,2017,4,,,,39467052015,Processed,45,0,InPerson,1,,,,
4/12/2017,2017,4,UON,REFINE101,39601430946_UON_REFINE101,39601430946,Processed,16,8,InPerson,0.5,,,,Open Refine
5/12/2017,2017,4,UON,PYTHON101,39601507174_UON_PYTHON101,39601507174,Processed,28,21,InPerson,1,,,,Python
2/01/2017,2017,,UON,EXCEL101,,,Processed,,,,1,,,,Excel
5/12/2017,2017,4,LTU,UNIX101,,,Processed,,,InPerson,0.5,,,,Unix
6/12/2017,2017,4,UON,EXCEL101,39601521216_UON_EXCEL101,39601521216,Processed,28,23,InPerson,1,,,,Excel
6/12/2017,2017,4,,,,39899432276,Processed,87,0,InPerson,1,,,,
7/12/2017,2017,4,USYD,PYTHON101,39175848016_USYD_PYTHON101,39175848016,Processed,27,12,InPerson,1,,,,Python
13/12/2017,2017,4,UNE,GFT101,38565554612_UNE_GFT101,38565554612,Processed,6,6,InPerson,0.5,,,,Google Fusion Tables
13/12/2017,2017,4,UTS,REGEX201,41030200434_UTS_REGEX201,41030200434,Processed,33,20,InPerson,0.5,,,,Regular Expressions
13/12/2017,2017,4,UTS,UNIX101,41030155299_UTS_UNIX101,41030155299,Processed,31,19,InPerson,0.5,,,,Unix
14/12/2017,2017,4,USYD,R101,39176004484_USYD_R101,39176004484,Processed,47,34,InPerson,1,,,,R
14/12/2017,2017,4,Deakin,R101,,,Processed,15,15,InPerson,1,,,,R
16/01/2018,2018,1,UTS,REDCAP101,20180116T1345_UTS_redcap,,Manual,15,15,InPerson,0.5,15,,,REDCap
24/01/2018,2018,1,UON,BIGDATA001,20180124T0930_UON_bd,,Manual,11,8,InPerson,0.5,11,,,
30/01/2018,2018,1,UON,SQL101,20180130T0930_UON_sql,,Manual,30,27,InPerson,0.5,30,,,SQL
6/02/2018,2018,1,USYD,UNIX101,20180206T0930_USYD_unix,42218105490,Processed,19,13,InPerson,0.5,19,,,Unix
7/02/2018,2018,1,UTS,EXCEL101,20180207T1300_UTS_excel,,Manual,21,21,InPerson,1,21,,,Excel
8/02/2018,2018,1,WSU,RDMT001,20180208T1000_WSU_rdmt,42112378257,Processed,21,16,InPerson,0.5,21,,,RDMT
13/02/2018,2018,1,UON,UNIX101,20180213T1300_UON_unix,42442290032,Processed,28,28,InPerson,0.5,28,,,Unix
14/02/2018,2018,1,USYD,PYTHON101,20180214T0930_USYD_python,42218270985,Processed,25,14,InPerson,1,25,,,Python
14/02/2018,2018,1,UON,R101,20180214T0930_UON_r,42442316110,Processed,30,26,InPerson,1,30,,,R
15/02/2018,2018,1,UON,HPC201,20180215T0930_UON_hpc2,42442332158,Processed,27,23,InPerson,1,27,,,HPC
16/02/2018,2018,1,UON,PYTHON203,20180216T0930_UON_python2,42442382308,Processed,29,26,InPerson,1,29,,,Python
16/02/2018,2018,1,Deakin,R101,20180216T0930_Deakin_r,42482690872,Manual,25,21,InPerson,1,25,,,R
20/02/2018,2018,1,UNSW,PYTHON101,20180220T0930_UNSW_python,42889688212,Processed,17,14,InPerson,1,17,,,Python
20/02/2018,2018,1,LTU,REDCAP101,20180220T0930_LTU_redcap,https://goo.gl/forms/ecNqUGYnFy92Jwnz2,Manual,22,17,InPerson,0.5,22,,,REDCap
20/02/2018,2018,1,WSU,GFT101,20180220T0930_WSU_gft,42298101761,Processed,10,8,InPerson,0.5,10,,,Google Fusion Tables
20/02/2018,2018,1,WSU,REGEX101,20180220T1330_WSU_re,42298460835,Processed,5,4,InPerson,0.5,5,,,Regular Expressions
21/02/2018,2018,1,USYD,MATLAB101,20180221T0930_USYD_matlab,42218376300,Processed,19,10,InPerson,1,19,,,MATLAB
21/02/2018,2018,1,Deakin,REDCAP101,20180221T1000_Deakin_redcap,https://www.eventbrite.com.au/e/managing-data-capture-and-surveys-with-redcap-barwon-health-tickets-42775034279,Manual,15,15,InPerson,0.5,15,,,REDCap
21/02/2018,2018,1,WSU,RDMT001,20180221T1000_WSU_rdmt,42298835957,Processed,11,6,InPerson,0.5,11,,,RDMT
23/02/2018,2018,1,WSU,EXCEL101,20180223T0930_WSU_excel,42298885104,Processed,7,6,InPerson,1,7,,,Excel
26/02/2018,2018,1,UC,EXCEL101,20180226T0900_UC_excel,42931892446,Processed,10,10,InPerson,1,10,,,Excel
26/02/2018,2018,1,Deakin,SPSS101,20180226T0930_Deakin_spss,https://www.eventbrite.com.au/e/introduction-to-spss-deakin-burwood-tickets-42457418281,Manual,15,13,InPerson,1,15,,,SPSS
27/02/2018,2018,1,Deakin,REDCAP101,20180227T0930_Deakin_redcap,https://www.eventbrite.com.au/e/managing-data-capture-and-surveys-with-redcap-deakin-burwood-tickets-42484456152,Manual,19,12,InPerson,0.5,19,,,REDCap
27/02/2018,2018,1,LTU,EXCEL101,20180227T0930_LTU_excel,https://goo.gl/forms/LmPCAoiA80vID1572,Manual,18,15,InPerson,1,18,,,Excel
28/02/2018,2018,1,USYD,R101,20180228T0930_USYD_r,42218436480,Processed,23,15,InPerson,1,23,,,R
28/02/2018,2018,1,UC,REFINE101,20180228T1300_UC_or,42932104079,Processed,6,4,InPerson,0.5,6,,,Open Refine
1/03/2018,2018,1,UNSW,EXCEL101,20180301T0930_UNSW_excel,43005371223,Processed,17,10,InPerson,1,17,,,Excel
2/03/2018,2018,1,Deakin,SPSS101,20180302T0930_Deakin_spss,https://www.eventbrite.com.au/e/introduction-to-spss-deakin-waurn-ponds-tickets-42517841007,Manual,17,11,InPerson,1,17,,,SPSS
5/03/2018,2018,1,UNSW,PYTHON203,20180305T0930_UNSW_python2,42889743377,Processed,31,20,InPerson,1,31,,,Python
7/03/2018,2018,1,USYD,EXCEL101,20180307T0930_USYD_excel,42777218813,Processed,24,18,InPerson,1,24,,,Excel
7/03/2018,2018,1,CSU,RDMT001,20180307T0900_CSU_rdmt,,Manual,10,8,InPerson,0.5,10,,,RDMT
9/03/2018,2018,1,Deakin,R101,20180309T0930_Deakin_r,https://www.eventbrite.com.au/e/introduction-to-programming-with-r-deakin-waterfront-tickets-43186144922,Manual,10,9,InPerson,1,10,,,R
12/03/2018,2018,1,UNSW,HPC201,20180312T0930_UNSW_hpc1,42889768452,Processed,20,14,InPerson,1,20,,,HPC
