Course date,Year,Quarter,Member,Course code,Course ID,EventbriteID,Status,Registered,Attended,Delivery,Training days,Capacity,Course Type,Day2,Tool,Month,Day,Primary_Trainer,Assistant_Trainer,Unique_ID
13/07/2016,2016,3,WSU,GFT101,24249193992_WSU_GFT101,24249193992,Processed,7,6,InPerson,0.5,,,,Google Fusion Tables,7,Wed,"AW, WC",,42564_WSU_GFT101
13/07/2016,2016,3,USYD,HPC301,25398208726_USYD_HPC301,25398208726,Processed,19,0,InPerson,1,,,,HPC,7,Wed,JM,,42564_USYD_HPC301
13/07/2016,2016,3,WSU,RDMT001,24249175938_WSU_RDMT001,24249175938,Processed,13,9,InPerson,0.5,,,,RDMT,7,Wed,"AW, WC",,42564_WSU_RDMT001
13/07/2016,2016,3,WSU,REGEX101,24249160893_WSU_REGEX101,24249160893,Processed,10,5,InPerson,0.5,,,,Regular Expressions,7,Wed,"AW, WC",,42564_WSU_REGEX101
14/07/2016,2016,3,UNE,GFT101,25917112782_UNE_GFT101,25917112782,Processed,9,7,InPerson,0.5,,,,Google Fusion Tables,7,Thu,ES,,42565_UNE_GFT101
14/07/2016,2016,3,UNE,REFINE101,25917055611_UNE_REFINE101,25917055611,Processed,5,4,InPerson,0.5,,,,Open Refine,7,Thu,ES,,42565_UNE_REFINE101
14/07/2016,2016,2,UNSW,RDMT001,,,Processed,,,InPerson,0.5,,,,RDMT,7,Thu,AW,,42565_UNSW_RDMT001
18/07/2016,2016,2,UNSW,HPC301,,,Processed,,,InPerson,1,,,,HPC,7,Mon,JM,,42569_UNSW_HPC301
19/07/2016,2016,3,UTS,SC101,25370691421_UTS_SC101,25370691421,Processed,0,0,InPerson,2,,,,Software Carpentry,7,Tue,,,42570_UTS_SC101
20/07/2016,2016,3,USYD,REGEX101,25398240822_USYD_REGEX101,25398240822,Processed,16,7,InPerson,0.5,,,,Regular Expressions,7,Wed,AW,,42571_USYD_REGEX101
20/07/2016,2016,2,UNSW,UNIX101,,,Processed,,,InPerson,0.5,,,,Unix,7,Wed,"WC, CH",,42571_UNSW_UNIX101
27/07/2016,2016,3,USYD,UNIX101,25398194684_USYD_UNIX101,25398194684,Processed,18,12,InPerson,0.5,,,,Unix,7,Wed,"WC, BS",,42578_USYD_UNIX101
09/08/2016,2016,3,LTU,GFT101,,,Processed,,,InPerson,0.5,,,,Google Fusion Tables,8,Tue,GM,,42591_LTU_GFT101
09/08/2016,2016,3,LTU,REFINE101,,,Processed,,,InPerson,0.5,,,,Open Refine,8,Tue,GM,,42591_LTU_REFINE101
15/08/2016,2016,3,SCU,EXCEL101,,,Processed,,,InPerson,1,,,,Excel,8,Mon,"WC, FS",,42597_SCU_EXCEL101
16/08/2016,2016,3,WSU,SC101,24249208034_WSU_SC101,24249208034,Processed,18,13,InPerson,2,,,,Software Carpentry,8,Tue,"AW, LS, AP",,42598_WSU_SC101
16/08/2016,2016,3,SCU,GFT101,,,Processed,,,InPerson,0.5,,,,Google Fusion Tables,8,Tue,"WC, FS",,42598_SCU_GFT101
16/08/2016,2016,3,SCU,REFINE101,,,Processed,,,InPerson,0.5,,,,Open Refine,8,Tue,"WC, FS",,42598_SCU_REFINE101
17/08/2016,2016,3,SCU,REGEX201,,,Processed,,,InPerson,0.5,,,,Regular Expressions,8,Wed,"WC, FS",,42599_SCU_REGEX201
18/08/2016,2016,3,SCU,UNIX101,,,Processed,,,InPerson,0.5,,,,Unix,8,Thu,"WC, FS",,42600_SCU_UNIX101
18/08/2016,2016,3,SCU,GIT101,,,Processed,,,InPerson,0.5,,,,Git,8,Thu,"WC, FS",,42600_SCU_GIT101
19/08/2016,2016,3,SCU,PYTHON101,,,Processed,,,InPerson,1,,,,Python,8,Fri,"WC, FS",,42601_SCU_PYTHON101
24/08/2016,2016,3,USYD,PYTHON101,26534974824_USYD_PYTHON101,26534974824,Processed,17,13,InPerson,1,,,,Python,8,Wed,"AP, BS",,42606_USYD_PYTHON101
24/08/2016,2016,3,UNE,EXCEL101,26320601628_UNE_EXCEL101,26320601628,Processed,14,11,InPerson,1,,,,Excel,8,Wed,"ES, PT",,42606_UNE_EXCEL101
24/08/2016,2016,3,SCU,RDMT001,,,Processed,,,InPerson,0.5,,,,RDMT,8,Wed,,,42606_SCU_RDMT001
30/08/2016,2016,3,UON,RDMT001,27039065573_UON_RDMT001,27039065573,Processed,13,10,InPerson,0.5,,,,RDMT,8,Tue,RB,,42612_UON_RDMT001
31/08/2016,2016,3,USYD,MATLAB101,26534986860_USYD_MATLAB101,26534986860,Processed,18,9,InPerson,1,,,,MATLAB,8,Wed,"WC, AP",,42613_USYD_MATLAB101
01/09/2016,2016,3,WSU,EXCEL101,24249257181_WSU_EXCEL101,24249257181,Processed,12,7,InPerson,1,,,,Excel,9,Thu,"BS, PB",,42614_WSU_EXCEL101
05/09/2016,2016,3,USYD,UNIX101,27400931925_USYD_UNIX101,27400931925,Processed,17,13,InPerson,0.5,,,,Unix,9,Mon,"AW, BS",,42618_USYD_UNIX101
06/09/2016,2016,3,UC,PYTHON101,27248398694_UC_PYTHON101,27248398694,Processed,10,5,InPerson,1,,,,Python,9,Tue,LS,,42619_UC_PYTHON101
07/09/2016,2016,3,USYD,HPC301,26534991875_USYD_HPC301,26534991875,Processed,10,0,InPerson,1,,,,HPC,9,Wed,JM,,42620_USYD_HPC301
08/09/2016,2016,3,UNE,REGEX101,26675697730_UNE_REGEX101,26675697730,Processed,7,5,InPerson,0.5,,,,Regular Expressions,9,Thu,"ES, PT",,42621_UNE_REGEX101
08/09/2016,2016,3,LTU,UNIX101,,,Processed,,,InPerson,0.5,,,,Unix,9,Thu,GM,,42621_LTU_UNIX101
13/09/2016,2016,3,WSU,GFT101,26048031363_WSU_GFT101,26048031363,Processed,4,2,InPerson,0.5,,,,Google Fusion Tables,9,Tue,PB,,42626_WSU_GFT101
13/09/2016,2016,3,WSU,RDMT001,26048026348_WSU_RDMT001,26048026348,Processed,2,1,InPerson,0.5,,,,RDMT,9,Tue,PB,,42626_WSU_RDMT001
14/09/2016,2016,3,UTS,EXCEL101,25370985300_UTS_EXCEL101,25370985300,Processed,6,0,InPerson,1,,,,Excel,9,Wed,BS,,42627_UTS_EXCEL101
14/09/2016,2016,3,USYD,R101,27117480113_USYD_R101,27117480113,Processed,14,11,InPerson,1,,,,R,9,Wed,GM,,42627_USYD_R101
16/09/2016,2016,3,LTU,EXCEL101,,,Processed,,,InPerson,1,,,,Excel,9,Fri,GM,,42629_LTU_EXCEL101
20/09/2016,2016,3,UON,EXCEL101,26436122153_UON_EXCEL101,26436122153,Processed,21,12,InPerson,1,,,,Excel,9,Tue,RB,,42633_UON_EXCEL101
20/09/2016,2016,3,LTU,HPC301,,,Processed,,,InPerson,1,,,,HPC,9,Tue,"JM, GM",,42633_LTU_HPC301
21/09/2016,2016,3,UNE,UNIX101,26675748883_UNE_UNIX101,26675748883,Processed,10,9,InPerson,0.5,,,,Unix,9,Wed,"ES, PT",,42634_UNE_UNIX101
21/09/2016,2016,3,UON,SC101,26437068985_UON_SC101,26437068985,Processed,23,18,InPerson,2,,,,Software Carpentry,9,Wed,"LS, RB",,42634_UON_SC101
21/09/2016,2016,3,USYD,UNIX101,27120013691_USYD_UNIX101,27120013691,Processed,4,0,InPerson,0.5,,,,Unix,9,Wed,"BS, AW",,42634_USYD_UNIX101
22/09/2016,2016,3,WSU,GFT101,24249309337_WSU_GFT101,24249309337,Processed,1,1,InPerson,0.5,,,,Google Fusion Tables,9,Thu,PB,,42635_WSU_GFT101
22/09/2016,2016,3,WSU,RDMT001,24249288274_WSU_RDMT001,24249288274,Processed,5,5,InPerson,0.5,,,,RDMT,9,Thu,PB,,42635_WSU_RDMT001
22/09/2016,2016,3,WSU,REGEX101,24249273229_WSU_REGEX101,24249273229,Processed,1,1,InPerson,0.5,,,,Regular Expressions,9,Thu,PB,,42635_WSU_REGEX101
23/09/2016,2016,3,UON,UNIX101,26437174300_UON_UNIX101,26437174300,Processed,14,9,InPerson,0.5,,,,Unix,9,Fri,"LS, RB",,42636_UON_UNIX101
26/09/2016,2016,3,UNSW,EXCEL101,26649081119_UNSW_EXCEL101,26649081119,Processed,9,7,InPerson,1,,,,Excel,9,Mon,"AW, JZ",,42639_UNSW_EXCEL101
26/09/2016,2016,3,USYD,EXCEL101,27120017703_USYD_EXCEL101,27120017703,Processed,18,11,InPerson,1,,,,Excel,9,Mon,"BS, AP",,42639_USYD_EXCEL101
27/09/2016,2016,3,UNSW,SC101,26649393052_UNSW_SC101,26649393052,Processed,17,17,InPerson,2,,,,Software Carpentry,9,Tue,"AW, AP",,42640_UNSW_SC101
27/09/2016,2016,3,USYD,GIT101,27120028736_USYD_GIT101,27120028736,Processed,6,0,InPerson,0.5,,,,Git,9,Tue,BS,,42640_USYD_GIT101
27/09/2016,2016,3,USYD,REFINE101,27120023721_USYD_REFINE101,27120023721,Processed,3,0,InPerson,0.5,,,,Open Refine,9,Tue,BS,,42640_USYD_REFINE101
28/09/2016,2016,3,USYD,REGEX201,27120113991_USYD_REGEX201,27120113991,Processed,4,3,InPerson,0.5,,,,Regular Expressions,9,Wed,WC,,42641_USYD_REGEX201
28/09/2016,2016,3,USYD,REGEX101,27120041775_USYD_REGEX101,27120041775,Processed,6,2,InPerson,0.5,,,,Regular Expressions,9,Wed,WC,,42641_USYD_REGEX101
29/09/2016,2016,3,USYD,PYTHON101,27120121012_USYD_PYTHON101,27120121012,Processed,17,7,InPerson,1,,,,Python,9,Thu,"AP, BS",,42642_USYD_PYTHON101
30/09/2016,2016,3,USYD,MATLAB101,27120135054_USYD_MATLAB101,27120135054,Processed,18,8,InPerson,1,,,,MATLAB,9,Fri,"AP, JZ",,42643_USYD_MATLAB101
04/10/2016,2016,4,LTU,EXCEL101,,,Processed,,,InPerson,1,,,,Excel,10,Tue,"GM, AA",,42647_LTU_EXCEL101
05/10/2016,2016,4,UNE,PYTHON101,27720094549_UNE_PYTHON101,27720094549,Processed,17,15,InPerson,1,,,,Python,10,Wed,"ES, PT",,42648_UNE_PYTHON101
05/10/2016,2016,4,USYD,R101,27921738672_USYD_R101,27921738672,Processed,13,10,InPerson,1,,,,R,10,Wed,"WC, BS",,42648_USYD_R101
05/10/2016,2016,4,LTU,SC101,,,Processed,,,InPerson,2,,,,Software Carpentry,10,Wed,"GM, AA",,42648_LTU_SC101
06/10/2016,2016,4,UNE,GIT101,27720111600_UNE_GIT101,27720111600,Processed,12,10,InPerson,0.5,,,,Git,10,Thu,"ES, PT",,42649_UNE_GIT101
06/10/2016,2016,4,UNE,UNIX101,27720101570_UNE_UNIX101,27720101570,Processed,11,10,InPerson,0.5,,,,Unix,10,Thu,"ES, PT",,42649_UNE_UNIX101
10/10/2016,2016,4,WSU,EXCEL101,24249321373_WSU_EXCEL101,24249321373,Processed,4,2,InPerson,1,,,,Excel,10,Mon,"AP, PB",,42653_WSU_EXCEL101
11/10/2016,2016,4,WSU,RDMT001,24249355475_WSU_RDMT001,24249355475,Processed,4,2,InPerson,0.5,,,,RDMT,10,Tue,PB,,42654_WSU_RDMT001
12/10/2016,2016,4,USYD,EXCEL101,27921758732_USYD_EXCEL101,27921758732,Processed,10,9,InPerson,1,,,,Excel,10,Wed,"AP, BS",,42655_USYD_EXCEL101
19/10/2016,2016,4,USYD,PYTHON101,27921781801_USYD_PYTHON101,27921781801,Processed,18,15,InPerson,1,,,,Python,10,Wed,"AP, BS",,42662_USYD_PYTHON101
25/10/2016,2016,4,UON,RDMT001,28171817665_UON_RDMT001,28171817665,Processed,11,5,InPerson,0.5,,,,RDMT,10,Tue,RB,,42668_UON_RDMT001
26/10/2016,2016,4,USYD,REFINE101,27921868059_USYD_REFINE101,27921868059,Processed,8,0,InPerson,0.5,,,,Open Refine,10,Wed,"JZ, BS",,42669_USYD_REFINE101
26/10/2016,2016,4,USYD,GIT101,27921858029_USYD_GIT101,27921858029,Processed,4,0,InPerson,0.5,,,,Git,10,Wed,"JZ, BS",,42669_USYD_GIT101
27/10/2016,2016,4,ACU,EXCEL101,27767128228_ACU_EXCEL101,27767128228,Processed,10,6,InPerson,1,,,,Excel,10,Thu,"BS, AP",,42670_ACU_EXCEL101
28/10/2016,2016,4,ACU,GFT101,27767181387_ACU_GFT101,27767181387,Processed,4,4,InPerson,0.5,,,,Google Fusion Tables,10,Fri,"BS, AW",,42671_ACU_GFT101
31/10/2016,2016,4,ACU,UNIX101,27767203453_ACU_UNIX101,27767203453,Processed,6,5,InPerson,0.5,,,,Unix,10,Mon,"AP, AW",,42674_ACU_UNIX101
01/11/2016,2016,4,ACU,REGEX201,27767273663_ACU_REGEX201,27767273663,Processed,2,0,InPerson,0.5,,,,Regular Expressions,11,Tue,"BS, AW",,42675_ACU_REGEX201
01/11/2016,2016,4,ACU,REGEX101,27767261627_ACU_REGEX101,27767261627,Processed,2,0,InPerson,0.5,,,,Regular Expressions,11,Tue,"BS, AW",,42675_ACU_REGEX101
08/11/2016,2016,4,UTS,EXCEL101,25371085600_UTS_EXCEL101,25371085600,Processed,26,22,InPerson,1,,,,Excel,11,Tue,"WC, JZ",,42682_UTS_EXCEL101
09/11/2016,2016,4,UTS,R101,28280354301_UTS_R101,28280354301,Processed,27,24,InPerson,1,,,,R,11,Wed,"WC, BS",,42683_UTS_R101
10/11/2016,2016,4,UTS,REFINE101,25371147786_UTS_REFINE101,25371147786,Processed,12,8,InPerson,0.5,,,,Open Refine,11,Thu,"WC, BS",,42684_UTS_REFINE101
10/11/2016,2016,4,UTS,GFT101,25371125720_UTS_GFT101,25371125720,Processed,15,6,InPerson,0.5,,,,Google Fusion Tables,11,Thu,"WC, BS",,42684_UTS_GFT101
15/11/2016,2016,4,UTS,GIT101,28279047392_UTS_GIT101,28279047392,Processed,9,5,InPerson,0.5,,,,Git,11,Tue,"WC, JZ",,42689_UTS_GIT101
15/11/2016,2016,4,UTS,UNIX101,28278634156_UTS_UNIX101,28278634156,Processed,13,10,InPerson,0.5,,,,Unix,11,Tue,"WC, JZ",,42689_UTS_UNIX101
16/11/2016,2016,4,UTS,PYTHON101,28278530847_UTS_PYTHON101,28278530847,Processed,25,21,InPerson,1,,,,Python,11,Wed,"WC, AP",,42690_UTS_PYTHON101
16/11/2016,2016,4,USYD,UNIX101,28445070973_USYD_UNIX101,28445070973,Processed,9,4,InPerson,0.5,,,,Unix,11,Wed,AW,,42690_USYD_UNIX101
17/11/2016,2016,4,WSU,UNIX101,29320149356_WSU_UNIX101,29320149356,Processed,17,12,InPerson,0.5,,,,Unix,11,Thu,"AP, PB",,42691_WSU_UNIX101
21/11/2016,2016,4,UNSW,R101,,,Processed,,,InPerson,1,,,,R,11,Mon,"WC, JZ",,42695_UNSW_R101
23/11/2016,2016,4,UNE,REGEX101,29034259251_UNE_REGEX101,29034259251,Processed,8,5,InPerson,0.5,,,,Regular Expressions,11,Wed,"ES, PT",,42697_UNE_REGEX101
23/11/2016,2016,4,USYD,EXCEL101,28445181303_USYD_EXCEL101,28445181303,Processed,18,13,InPerson,1,,,,Excel,11,Wed,AP,,42697_USYD_EXCEL101
24/11/2016,2016,4,UNE,GFT101,29034296362_UNE_GFT101,29034296362,Processed,8,6,InPerson,0.5,,,,Google Fusion Tables,11,Thu,"ES, PT",,42698_UNE_GFT101
24/11/2016,2016,4,UTS,R101,28849964019_UTS_R101,28849964019,Processed,27,21,InPerson,1,,,,R,11,Thu,"WC, AP",,42698_UTS_R101
30/11/2016,2016,4,USYD,PYTHON101,28445189327_USYD_PYTHON101,28445189327,Processed,16,10,InPerson,1,,,,Python,11,Wed,"AP, JZ",,42704_USYD_PYTHON101
01/12/2016,2016,4,UNE,EXCEL101,29034793850_UNE_EXCEL101,29034793850,Processed,12,8,InPerson,1,,,,Excel,12,Thu,"ES, PT",,42705_UNE_EXCEL101
05/12/2016,2016,4,UON,REGEX101,26438450116_UON_REGEX101,26438450116,Processed,28,21,InPerson,0.5,,,,Regular Expressions,12,Mon,RB,,42709_UON_REGEX101
05/12/2016,2016,4,LTU,SC101,,,Processed,,,InPerson,2,,,,Software Carpentry,12,Mon,"GM, AA",,42709_LTU_SC101
06/12/2016,2016,4,UNSW,SC101,28748806454_UNSW_SC101,28748806454,Processed,32,29,InPerson,2,,,,Software Carpentry,12,Tue,,,42710_UNSW_SC101
06/12/2016,2016,4,UON,EXCEL101,26438497257_UON_EXCEL101,26438497257,Processed,28,22,InPerson,1,,,,Excel,12,Tue,"RB, JZ",,42710_UON_EXCEL101
07/12/2016,2016,4,UON,GFT101,26438845298_UON_GFT101,26438845298,Processed,25,12,InPerson,0.5,,,,Google Fusion Tables,12,Wed,"RB, JZ",,42711_UON_GFT101
07/12/2016,2016,4,UON,REFINE101,26438723935_UON_REFINE101,26438723935,Processed,21,12,InPerson,0.5,,,,Open Refine,12,Wed,"RB, JZ",,42711_UON_REFINE101
12/12/2016,2016,4,LTU,EXCEL101,,,Processed,,,InPerson,1,,,,Excel,12,Mon,"GM, AA",,42716_LTU_EXCEL101
14/12/2016,2016,4,LTU,Introduction to the Nectar Cloud,,,Processed,,,InPerson,0.5,,,,Nectar,12,Wed,,,42718_LTU_Introduction to the Nectar Cloud
15/12/2016,2016,4,USYD,PYTHON101,29871958833_USYD_PYTHON101,29871958833,Processed,14,13,InPerson,1,,,,Python,12,Thu,JZ,,42719_USYD_PYTHON101
16/12/2016,2016,4,LTU,REGEX101,,,Processed,,,InPerson,0.5,,,,Regular Expressions,12,Fri,"GM, AA",,42720_LTU_REGEX101
01/01/2016,2016,,CSU,,,,Processed,,,InPerson,1,,,,,1,Fri,,,42370_CSU_
01/01/2016,2016,,CSU,,,,Processed,,,InPerson,1,,,,,1,Fri,,,42370_CSU_
01/01/2016,2016,,WSU,,,,Processed,,,InPerson,1,,,,,1,Fri,,,42370_WSU_
01/01/2016,2016,,LTU,,,,Processed,,,InPerson,1,,,,,1,Fri,,,42370_LTU_
01/01/2016,2016,,LTU,,,,Processed,,,InPerson,1,,,,,1,Fri,,,42370_LTU_
23/01/2017,2017,1,UON,RDMT001,31078598926_UON_RDMT001,31078598926,Processed,19,18,InPerson,0.5,,,,RDMT,1,Mon,RB,,42758_UON_RDMT001
24/01/2017,2017,1,UON,EXCEL101,31078605947_UON_EXCEL101,31078605947,Processed,14,12,InPerson,1,,,,Excel,1,Tue,RB,,42759_UON_EXCEL101
25/01/2017,2017,1,UON,REGEX101,31078615977_UON_REGEX101,31078615977,Processed,9,6,InPerson,0.5,,,,Regular Expressions,1,Wed,RB,,42760_UON_REGEX101
30/01/2017,2017,1,Deakin,REFINE101,,,Processed,,,InPerson,0.5,,,,Open Refine,1,Mon,PB,,42765_Deakin_REFINE101
30/01/2017,2017,1,Deakin,GFT101,,,Processed,,,InPerson,0.5,,,,Google Fusion Tables,1,Mon,PB,,42765_Deakin_GFT101
31/01/2017,2017,1,WSU,EXCEL101,31018004687_WSU_EXCEL101,31018004687,Processed,13,10,InPerson,1,,,,Excel,1,Tue,"BS, PB",,42766_WSU_EXCEL101
31/01/2017,2017,1,Deakin,R101,,,Processed,,,InPerson,1,,,,R,1,Tue,"GM,AA",,42766_Deakin_R101
01/02/2017,2017,1,WSU,EXCEL101,31018011708_WSU_EXCEL101,31018011708,Processed,11,6,InPerson,1,,,,Excel,2,Wed,"AP, PB",,42767_WSU_EXCEL101
08/02/2017,2017,1,UNE,PYTHON101,31047990375_UNE_PYTHON101,31047990375,Processed,10,8,InPerson,1,,,,Python,2,Wed,"PT, ES",,42774_UNE_PYTHON101
08/02/2017,2017,1,UON,SC101,31085957937_UON_UNIX101,31085957937,Processed,25,20,InPerson,2,,,,Software Carpentry,2,Wed,"BS, RB",,42774_UON_SC101
08/02/2017,2017,1,WSU,EXCEL101,31018014717_WSU_EXCEL101,31018014717,Processed,13,9,InPerson,1,,,,Excel,2,Wed,"AP, PB",,42774_WSU_EXCEL101
09/02/2017,2017,1,LTU,EXCEL101,,,Processed,,,InPerson,1,,,,Excel,2,Thu,GM,,42775_LTU_EXCEL101
10/02/2017,2017,1,UON,HPC201,31086013102_UON_HPC201,31086013102,Processed,17,10,InPerson,1,,,,HPC,2,Fri,,,42776_UON_HPC201
14/02/2017,2017,1,LTU,EXCEL101,,,Processed,,,InPerson,1,,,,Excel,2,Tue,"GM, AA",,42780_LTU_EXCEL101
16/02/2017,2017,1,ACU,PYTHON101,31079651073_ACU_PYTHON101,31079651073,Processed,20,16,InPerson,1,,,,Python,2,Thu,AW and JL,,42782_ACU_PYTHON101
20/02/2017,2017,1,UC,EXCEL101,31623341265_UC_EXCEL101,31623341265,Processed,9,6,InPerson,1,,,,Excel,2,Mon,LS,,42786_UC_EXCEL101
22/02/2017,2017,1,USYD,UNIX101,31278317289_USYD_UNIX101,31278317289,Processed,18,18,InPerson,0.5,,,,Unix,2,Wed,"BS, JZ",,42788_USYD_UNIX101
22/02/2017,2017,1,UTS,EXCEL101,,,Processed,,,InPerson,1,,,,Excel,2,Wed,AW,,42788_UTS_EXCEL101
27/02/2017,2017,1,USYD,PYTHON101,31434449284_USYD_PYTHON101,31434449284,Processed,16,13,InPerson,1,,,,Python,2,Mon,"AP, BS",,42793_USYD_PYTHON101
28/02/2017,2017,1,UC,SQL101,31623481685_UC_SQL101,31623481685,Processed,9,9,InPerson,0.5,,,,SQL,2,Tue,LS,,42794_UC_SQL101
02/03/2017,2017,1,Deakin,UNIX101,,,Processed,17,7,InPerson,0.5,,,,Unix,3,Thu,"PB, LS",,42796_Deakin_UNIX101
07/03/2017,2017,1,UTS,UNIX101,31465734860_UTS_UNIX101,31465734860,Processed,22,14,InPerson,0.5,,,,Unix,3,Tue,"WC, BS",,42801_UTS_UNIX101
08/03/2017,2017,1,UNE,R101,31048021468_UNE_R101,31048021468,Processed,16,11,InPerson,1,,,,R,3,Wed,"PT, ES",,42802_UNE_R101
09/03/2017,2017,1,UTS,R101,31467735845_UTS_R101,31467735845,Processed,30,19,InPerson,1,,,,R,3,Thu,"WC, AP",,42803_UTS_R101
10/03/2017,2017,1,USYD,MATLAB101,31951472715_USYD_MATLAB101,31951472715,Processed,15,13,InPerson,1,,,,MATLAB,3,Fri,"AP, BS",,42804_USYD_MATLAB101
10/03/2017,2017,1,UTS,EXCEL101,31589741768_UTS_EXCEL101,31589741768,Processed,28,15,InPerson,1,,,,Excel,3,Fri,WC,,42804_UTS_EXCEL101
13/3/2017,2017,1,UON,SQL101,31108376993_UON_SQL101,31108376993,Processed,10,6,InPerson,0.5,,,,SQL,3,Mon,RB,,42807_UON_SQL101
16/3/2017,2017,1,UC,UNIX101,31623553901_UC_UNIX101,31623553901,Processed,9,5,InPerson,0.5,,,,Unix,3,Thu,LS,,42810_UC_UNIX101
16/3/2017,2017,1,LTU,UNIX101,,,Processed,,,InPerson,0.5,,,,Unix,3,Thu,"GM, AA",,42810_LTU_UNIX101
17/3/2017,2017,1,USYD,R101,31951481742_USYD_R101,31951481742,Processed,13,10,InPerson,1,,,,R,3,Fri,"AP, BS",,42811_USYD_R101
17/3/2017,2017,1,LTU,SQL101,,,Processed,,,InPerson,0.5,,,,SQL,3,Fri,"GM, AA",,42811_LTU_SQL101
20/3/2017,2017,1,UC,EXCEL101,32143386735_UC_EXCEL101,32143386735,Processed,8,3,InPerson,1,,,,Excel,3,Mon,LS,,42814_UC_EXCEL101
24/3/2017,2017,1,USYD,EXCEL101,31951612132_USYD_EXCEL101,31951612132,Processed,13,8,InPerson,1,,,,Excel,3,Fri,"AP, BS",,42818_USYD_EXCEL101
24/3/2017,2017,1,LTU,MATLAB101,,,Processed,,,InPerson,1,,,,MATLAB,3,Fri,GM,,42818_LTU_MATLAB101
27/3/2017,2017,1,UC,PYTHON101,31623620099_UC_PYTHON101,31623620099,Processed,10,5,InPerson,1,,,,Python,3,Mon,LS,,42821_UC_PYTHON101
28/3/2017,2017,1,UNSW,EXCEL101,32808717758_UNSW_EXCEL101,32808717758,Processed,33,29,InPerson,1,,,,Excel,3,Tue,"AP, JZ",,42822_UNSW_EXCEL101
28/3/2017,2017,1,WSU,RDMT001,31018037786_WSU_RDMT001,31018037786,Processed,9,5,InPerson,0.5,,,,RDMT,3,Tue,PB,,42822_WSU_RDMT001
29/3/2017,2017,1,UNE,SQL101,31048035510_UNE_SQL101,31048035510,Processed,13,7,InPerson,0.5,,,,SQL,3,Wed,"PT, ES",,42823_UNE_SQL101
31/3/2017,2017,1,LTU,GIT101,,,Processed,,,InPerson,0.5,,,,Git,3,Fri,GM,,42825_LTU_GIT101
4/4/2017,2017,2,UNSW,RDMT001,32808727788_UNSW_RDMT001,32808727788,Processed,29,25,InPerson,0.5,,,,RDMT,4,Tue,AW,,42829_UNSW_RDMT001
4/4/2017,2017,2,UNSW,SQL101,32808735812_UNSW_SQL101,32808735812,Processed,29,27,InPerson,0.5,,,,SQL,4,Tue,"AW, JZ",,42829_UNSW_SQL101
4/4/2017,2017,2,USYD,REFINE101,31951630186_USYD_REFINE101,31951630186,Processed,10,5,InPerson,0.5,,,,Open Refine,4,Tue,"AP, BS",,42829_USYD_REFINE101
04/04/2017,2017,2,USYD,REGEX101,31951627177_USYD_REGEX101,31951627177,Processed,14,7,InPerson,0.5,,,,Regular Expressions,4,Tue,"AP, BS",,42829_USYD_REGEX101
06/04/2017,2017,2,LTU,GFT101,,,Processed,,,InPerson,0.5,,,,Google Fusion Tables,4,Thu,GM,,42831_LTU_GFT101
12/04/2017,2017,2,UTS,REDCAP101,,,Processed,,,InPerson,0.5,,,,REDCap,4,Wed,WC,,42837_UTS_REDCAP101
12/04/2017,2017,2,USYD,GIT101,31951639213_USYD_GIT101,31951639213,Processed,13,7,InPerson,0.5,,,,Git,4,Wed,AP,,42837_USYD_GIT101
12/4/2017,2017,2,USYD,REGEX201,31951635201_USYD_REGEX201,31951635201,Processed,14,9,InPerson,0.5,,,,Regular Expressions,4,Wed,"AP, BS (maybe)",,42837_USYD_REGEX201
13/4/2017,2017,2,WSU,UNIX101,33445293774_WSU_GIT101,33445293774,Processed,6,6,InPerson,0.5,,,,Unix,4,Thu,AP,,42838_WSU_UNIX101
13/4/2017,2017,2,WSU,GIT101,33445293774_WSU_GIT101,33445293774,Processed,6,6,InPerson,0.5,,,,Git,4,Thu,AP,,42838_WSU_GIT101
19/4/2017,2017,2,UON,REFINE101,31585688645_UON_REFINE101,31585688645,Processed,20,11,InPerson,0.5,,,,Open Refine,4,Wed,"RB, AP",,42844_UON_REFINE101
19/4/2017,2017,2,UON,GFT101,31585450934_UON_GFT101,31585450934,Processed,30,15,InPerson,0.5,,,,Google Fusion Tables,4,Wed,"RB, AP",,42844_UON_GFT101
19/4/2017,2017,2,WSU,UNIX101,31018114014_WSU_UNIX101,31018114014,Processed,5,2,InPerson,0.5,,,,Unix,4,Wed,,,42844_WSU_UNIX101
20/4/2017,2017,2,UON,EXCEL101,31585522147_UON_EXCEL101,31585522147,Processed,28,21,InPerson,1,,,,Excel,4,Thu,"RB, AP",,42845_UON_EXCEL101
21/4/2017,2017,2,UON,PYTHON101,31585617432_UON_PYTHON101,31585617432,Processed,27,20,InPerson,1,,,,Python,4,Fri,"RB, AP",,42846_UON_PYTHON101
26/4/2017,2017,2,UTS,REDCAP101,,,Processed,,,InPerson,0.5,,,,REDCap,4,Wed,WC,,42851_UTS_REDCAP101
27/4/2017,2017,2,UNSW,EXCEL101,33293570967_UNSW_EXCEL101,33293570967,Processed,28,20,InPerson,1,,,,Excel,4,Thu,"AP, BS",,42852_UNSW_EXCEL101
1/5/2017,2017,2,USYD,UNIX101,33449076087_USYD_UNIX101,33449076087,Processed,25,23,InPerson,0.5,,,,Unix,5,Mon,"WS, IC",,42856_USYD_UNIX101
